,text,target,sender,link,hostile,If hostile is it directed ?,group,id
6160,"@homemadepaiz @Patriot25929206 @DougSmallish @DN_Lupus @fze_ent @JosephBolinAm @PatrickKrohn3 @RealEagleBites @Shadow_408 @nodailyshitnews @CycloneRacer @saintmorpheus Here retard. Let's see if the moronic animal can comprehend the image below.  Are all 8 examples, the Democrats? Yes  Are all 8 examples, the Communists? Yes  You're brainwashed, suicidal scum 👎 https://t.co/eDPOJKsTzr",homemadepaiz,uncle_sammy2000,https://twitter.com/statuses/1105207079072092160,1,1,1,1105207079072092160
6161,@SarahPalinUSA Pretty sure the greaseball was watching just like his old man.  Another ass full of hot air.,SarahPalinUSA,v_robaugh,https://twitter.com/statuses/1100092520913166337,1,0,10,1100092520913166337
6162,@Classify nigger,Classify,YungLuiss,https://twitter.com/statuses/1105237060468830209,1,1,10,1105237060468830209
6163,"@levitatingWolf @KamalaHarris It took FDR nearly 4 terms, the Great Depression and WWII just to bring us this far. Despite Truman's best efforts, and Ike being nearly a moderate, they still found ways to stop or retard progress at every turn. We need stay",levitatingWolf,charliesherman3,https://twitter.com/statuses/1099812341812727810,0,0,1,1099812341812727810
6164,@FearChronic Deez nuts nigga,FearChronic,shamir39534542,https://twitter.com/statuses/1099744949128622080,0,0,10,1099744949128622080
6165,@jEYE_views Don’t drop the camera nigga,jEYE_views,melindaaah_x0,https://twitter.com/statuses/1099829317754855424,0,0,11,1099829317754855424
6166,"@TexasWife89 Mmm what a lucky guy, I bet he’s watching you while playing with his cock. Wishing he was there instead of that vibrator x",TexasWife89,hornyjohn1993,https://twitter.com/statuses/1101163458756775936,1,0,10,1101163458756775936
6167,"@MastaMunsta @DatAfrican10 On god that nigga is retarded, dumbest tweet i’ve seen yet",MastaMunsta,DYINGWILLMODEJ,https://twitter.com/statuses/1099824721791614976,1,0,1,1099824721791614976
6168,@NotRwlr @R2F Yeah it was a nice fag https://t.co/PGDvoUXQQF,NotRwlr,uhflava,https://twitter.com/statuses/1097165229488627713,1,1,1,1097165229488627713
6169,"@NoFameTye Another nasty nigga liking them nasty ass fruity pebbles, your selection of cereal really shows a lot 😂",NoFameTye,marcellaaaa__,https://twitter.com/statuses/1099837197849628672,1,0,11,1099837197849628672
6170,@CryptoArkad Obviously not there as he's not got a pot to piss in 😂😂😂,CryptoArkad,Bull0fBitcoin,https://twitter.com/statuses/1101944388136116228,0,0,1,1101944388136116228
6171,@nekorny Fuck dabest,nekorny,Trevor19953572,https://twitter.com/statuses/1100066003965206528,1,0,0,1100066003965206528
6172,@jayusa0254 LMAOOO NIGGA WHAT,jayusa0254,chrisheauxx,https://twitter.com/statuses/1105455641131450369,0,0,1,1105455641131450369
6173,@MarquisJWilson ay nigga. It's music coming. Keep your phone bill paid and save me some bars,MarquisJWilson,_BryanThompson,https://twitter.com/statuses/1105218699945000962,0,0,1,1105218699945000962
6174,"@PengaZ_Lv @Vide2115 ahahahah, see? he dont give a fuck about his stream i ban u and he didnt even unban u bcz he dont give a fuck xd he isnt reading chat",PengaZ_Lv,martins9271,https://twitter.com/statuses/1095035224055037953,1,0,1,1095035224055037953
6175,@LILKYOKO Its another term for go fuck yourself,LILKYOKO,MagicalSatori,https://twitter.com/statuses/1099956111652913152,0,0,1,1099956111652913152
6176,@JonRothstein I cal bull shit,JonRothstein,DanWelde1,https://twitter.com/statuses/1100589750040383488,0,0,10,1100589750040383488
6177,@RomeMajorxxx @RealCurvesLA 🤩Lucky lady to have her tongue in his juicy phat ass🤤,RomeMajorxxx,BootySniffa,https://twitter.com/statuses/1100084136012926977,1,1,10,1100084136012926977
6178,@SarcasticEnigma Defo a twat!,SarcasticEnigma,EmseyLou12,https://twitter.com/statuses/1105178055218266114,1,0,11,1105178055218266114
6179,@LUCFORYOU i promise i didn’t eat shit hahaha,LUCFORYOU,HEYOELLIOT,https://twitter.com/statuses/1096971446239272961,0,0,1,1096971446239272961
6180,@BritishGlampire Beg for it. I want to hear and see you begging to be plastered in your daddies cum,BritishGlampire,BrieTheMilf,https://twitter.com/statuses/1094994728372846592,1,1,1,1094994728372846592
6181,@leighsales so what I have to submit to a small injection...this is not the point surely... in the present climate a further then further case is being mounted against me....the implication is that indulging in pornography makes one guilty of telepathic s,leighsales,MarkGaf90679309,https://twitter.com/statuses/1100334758922317825,0,0,0,1100334758922317825
6182,@jillbamrick WAIT TILL SEPTEMBER MY DUMB ASS GONNA BE ON SOME SHIT LIKE THIS,jillbamrick,alyciacassady,https://twitter.com/statuses/1100593997251194881,0,0,11,1100593997251194881
6183,"@MikeGotti_ It’s pitiful how far niggas go to get some white cheeks, she not even cute fr she damn near a nigga",MikeGotti_,JXSH294,https://twitter.com/statuses/1105176701074632715,1,0,11,1105176701074632715
6184,@Ralph_Folarin_7 @Rio_Hendrixx Bro this nigga funny asl nbs😭,Ralph_Folarin_7,1BossHerm,https://twitter.com/statuses/1097720908293304320,0,0,11,1097720908293304320
6185,@AniCaribbean @HipHopDX The nigga can just go to mexico lol yall mf's posting dumb af,AniCaribbean,Godly_SkillsFC,https://twitter.com/statuses/1099852110156447750,1,0,0,1099852110156447750
6186,"@SportsTalkBarry @un4gettaBULLS Nah, MJ is better because of all the above, not one or two awards. Plus, he wasn’t a bitch.",SportsTalkBarry,TaylorMadeGa,https://twitter.com/statuses/1100379983615283200,0,0,10,1100379983615283200
6187,"@bbbhfsf @mntnwy I’m not your son. Again, I hope you don’t say nigga",bbbhfsf,n_nwbz,https://twitter.com/statuses/1105492259401879554,1,1,1,1105492259401879554
6188,@Notime4bs_perry Nigga. TO VAPES https://t.co/NEFxhpLsIs,Notime4bs_perry,KeenMarie__,https://twitter.com/statuses/1105308444578455552,0,0,11,1105308444578455552
6189,@EgzonIslami1 ayo goth ass nigga whatcha trynna do bitchass bubblegum dum dum niggah #nigg,EgzonIslami1,Gabbe54051345,https://twitter.com/statuses/1099928516722900992,1,1,0,1099928516722900992
6190,@spicebae_ this one nigga said he didnt like @Rico_nastyy and i blocked him,spicebae_,nalamalee_,https://twitter.com/statuses/1105682467871182849,1,0,0,1105682467871182849
6191,"@glam_abbie @justcallmeIFE @amkingdarey @cuppymusic @UniJosStudents Yo Girl💃💃🤸‍♀️🤸‍♀️🤸‍♀️....it’s our birthday to turn up buh nigga you broke AF. Plenty money to your AZA, more seriousness in your life😜😜. You know I wish you good😘.",glam_abbie,christie_ace,https://twitter.com/statuses/1105357692367888384,0,0,1,1105357692367888384
6192,"@squeezeyanipple He was the first nigga wearing Uggs. Dresses no, but he definitely kissed men in the mouth.",squeezeyanipple,Det_Melchigan,https://twitter.com/statuses/1100036848066416644,1,1,1,1100036848066416644
6193,@AOC You're a fucking idiot and a totalitarian cunt.,AOC,ImNotHansGruber,https://twitter.com/statuses/1099742611244568576,1,1,10,1099742611244568576
6194,"@OrdyPackard Lifeless husk? Oh fuck that noise.  There's bacteria that lives in boiling water in Yellowstone.  There's tube worms that live off toxic chemicals from vents on the ocean floor.  Life will change, but there'll still be life.  To say otherwise",OrdyPackard,Ty_in_TX,https://twitter.com/statuses/1100193316237463553,0,0,11,1100193316237463553
6195,@justjeez Nigga it’s all I see lmao.,justjeez,hammertime1009,https://twitter.com/statuses/1105179279682404352,0,0,11,1105179279682404352
6196,@TheChessieCat_ @Poofychan Imagine announcing that like people give a shit.,TheChessieCat_,Furch__,https://twitter.com/statuses/1101645589673058304,0,0,11,1101645589673058304
6197,@omoissyy Nigger stop insulting... dnt mean she better,omoissyy,dirtyhartley,https://twitter.com/statuses/1094891070679330816,1,1,0,1094891070679330816
6198,@MarinaParodyAct Open your DMs or follow me my nigga,MarinaParodyAct,SSBUPalutena,https://twitter.com/statuses/1105254665783050248,0,0,1,1105254665783050248
6199,"@marti6118 I bet it doubles as a butt vibo too! any twat that pays that for a pencil is not only a fuckwit, but Is  a fucking, fuckwit!!",marti6118,mask_who,https://twitter.com/statuses/1101455025757405184,1,1,10,1101455025757405184
6200,@ignacio_thoe @aleejandraduuh Goohoo ass nigga I really don’t care idk why u still saying shit when I been told u leave me alone quit tryna hit me up it’s doneeee,ignacio_thoe,_marialyy_,https://twitter.com/statuses/1105289127489036288,1,1,1,1105289127489036288
6201,@GamblingPrince1 I can imagine. He's a fucking idiot. Systematic of the current Labour Party. Him being Shadow Brexit Secretary explains exactly why Labour are so far behind in the polls when they should be out of sight. Utter twat.,GamblingPrince1,Bananas_WFC,https://twitter.com/statuses/1105240193957875712,1,0,1,1105240193957875712
6202,"@EdKrassen i am pro-ass eating, but anti-butts",EdKrassen,BurbleSimp_,https://twitter.com/statuses/1095063498021879808,1,0,1,1095063498021879808
6203,@MELTINGSINS shut up bitch,MELTINGSINS,heliostae,https://twitter.com/statuses/1095376398192128007,1,1,11,1095376398192128007
6204,@tarrellduke Exactly. Shit that’s who are ancestors were in Africa! They purposely dismantled us and called us negros that we then turned into a common slang. NO. let’s get back to where tf we came from. ✊🏾✊🏾✊🏾❤️💚🖤,tarrellduke,sleepyfknyellow,https://twitter.com/statuses/1101043584503930880,0,0,1,1101043584503930880
6205,@jay_ohh_ @CamoFlyJet That fast dribble shit annoying af bruh lol and he cocky as hell and he be getting locked up and getting mad cause he think he nice. He’s THAT nigga in the rec lol,jay_ohh_,_justchance,https://twitter.com/statuses/1105239410352754695,1,0,11,1105239410352754695
6206,@Cloudie_Daze What's fucked is that he had a feeling something was coming so he kept upgrading his shit meanwhile not telling no one so when that nigga showed up his bitch ass was ready and everyone else was like oh fuck.,Cloudie_Daze,SergioCedillo21,https://twitter.com/statuses/1105215412726165504,1,0,11,1105215412726165504
6207,@Skyeletta Nigga dat an alien fuck out of here 😂,Skyeletta,liltak3down,https://twitter.com/statuses/1105198490982834178,1,1,1,1105198490982834178
6208,@ODDSbible Imagine blaming Sarri for Kepa being a first class cunt????,ODDSbible,FreddieOpenshaw,https://twitter.com/statuses/1099746630323105793,1,0,10,1099746630323105793
6209,@lukasbattle fool me three times? FUCK THE PEACE SIGN,lukasbattle,_Maddymadzz,https://twitter.com/statuses/1101327531712626690,1,1,0,1101327531712626690
6210,"@LeadingNFL If he dont ball out , nigga just did highway robbery",LeadingNFL,raydingzzz,https://twitter.com/statuses/1105210781870755840,1,0,10,1105210781870755840
6211,@XposeTrophyHunt @PeterEgan6 @Protect_Wldlife It’s a pity his maw and claws aren’t dripping with that cunt’s blood.,XposeTrophyHunt,Shane_Rees,https://twitter.com/statuses/1100126681124225024,1,0,10,1100126681124225024
6212,@c0ral_cole Aye same it’s the bully’s that get aww the attention fuck that ma wains been told to lay the smack down anyone starts on him x,c0ral_cole,ashley_syme,https://twitter.com/statuses/1096429743245803521,1,0,11,1096429743245803521
6213,@DiscussingFilm What the actual fuck is this article and where is the freaking thing that says that he got a role? Another click bait,DiscussingFilm,blackthoughttt,https://twitter.com/statuses/1100302217502806016,1,1,0,1100302217502806016
6214,"@defaultyboi789 Fuck that shit don’t do it , after the 40 followers he will come up with some bs",defaultyboi789,MrAppieGaming,https://twitter.com/statuses/1101373089487769600,1,0,1,1101373089487769600
6215,@zaaruto That’s a bunch of bullshit dude I’m so sorry! 😭😭😭😭 tell em to get off their shit lol,zaaruto,Ashleyiscool_,https://twitter.com/statuses/1099290949447020545,0,0,10,1099290949447020545
6216,@StayKozy Na I had this meme over a year ago before that momo shit pulled up and now I’m scared to use it but f it today’s a good day 😭😭😭😭,StayKozy,nwzygg,https://twitter.com/statuses/1101359136615346176,0,0,1,1101359136615346176
6217,@CuckoldHull So your a brave faggot are you!,CuckoldHull,FrankieBabexxx,https://twitter.com/statuses/1100071702879485952,1,1,1,1100071702879485952
6218,@DavidManueI getting pussy since the day you left elementary,DavidManueI,zRvyy,https://twitter.com/statuses/1095613321301024768,0,0,11,1095613321301024768
6219,@rightbackatya4 Lol. I'd buy it just to fuck with him.,rightbackatya4,RazanulHoque,https://twitter.com/statuses/1100066019614384128,1,0,1,1100066019614384128
6220,@MastaMunsta LMAOO that ol boi from Vinland? I forgot all about that nigga. You just reading through for the first time?,MastaMunsta,DBCHAMP5069,https://twitter.com/statuses/1099931705186619392,0,0,1,1099931705186619392
6221,@KawaiiFaceMiles @Chad__Fury That’s because he doesn’t want you jealous that I milked that dick like he was cow with the tip of my  👅,KawaiiFaceMiles,BootyL0rd312,https://twitter.com/statuses/1095468121735995392,0,0,0,1095468121735995392
6222,@waglenikhil Don't through your jihadi culture piddi,waglenikhil,RohitKateliya1,https://twitter.com/statuses/1100008151171112960,1,1,0,1100008151171112960
6223,@Miss_RandaM Exactly!!! Shit that way I can avoid missing two days a month cause a nigga can’t get outta bed! 😂😂,Miss_RandaM,caramel_monae,https://twitter.com/statuses/1099774291917357056,0,0,11,1099774291917357056
6224,@leenabatary @shvftyyyy Bitch I was about to touch the floor,leenabatary,feargigi,https://twitter.com/statuses/1099349273181859840,1,0,1,1099349273181859840
6225,@DugganMiss @avonandsomer Yes a real useless twat,DugganMiss,Petrel49,https://twitter.com/statuses/1099945093488881665,1,1,0,1099945093488881665
6226,@HuffPost Pat Robertson is just a shyster snake oil salesman.,HuffPost,BigPapaCane,https://twitter.com/statuses/1105427535175843843,1,0,10,1105427535175843843
6227,@ArianaGrande @intogguk @arianaspilltea Bitch stfu,ArianaGrande,livingwchar,https://twitter.com/statuses/1094813139378597889,1,1,0,1094813139378597889
6228,@CNN Bitch better have my money! https://t.co/s7GMPUV5WQ,CNN,NambiaCovfefe,https://twitter.com/statuses/1095152820163010560,1,1,10,1095152820163010560
6229,@KicksDeals FUCK I don’t have time rn fml,KicksDeals,Saucy86_,https://twitter.com/statuses/1100412012541038593,0,0,10,1100412012541038593
6230,@CheriJacobus @highbrow_nobrow Calm down Lindsey. Just go fuck him already,CheriJacobus,CourtBroussard,https://twitter.com/statuses/1100705906340311040,1,0,0,1100705906340311040
6231,@ItsGamingNerd | Don’t have to call me a retard,ItsGamingNerd,WifeOfWebs,https://twitter.com/statuses/1105177858010361856,0,0,11,1105177858010361856
6232,@Alt_FedEmployee Let them think they're ahead. They can sink into their nice comfy dreamworld while we fix shit.,Alt_FedEmployee,teh_n8,https://twitter.com/statuses/1095531707867062272,0,0,10,1095531707867062272
6233,@shodNoSquad Didn’t wanna hurt ya feelings nigga,shodNoSquad,__McMackin__,https://twitter.com/statuses/1099728778186706944,0,0,11,1099728778186706944
6234,@ElectriXite @ZedStar_ @Honiahakaaa BUT THIS AMERICA AINT NO FUCKING BOMB SHIT,ElectriXite,WA5Dmusic,https://twitter.com/statuses/1095889578748272641,1,0,1,1095889578748272641
6235,"@tobbie_deji @Boss_iduze @mr__olamide @pharouque47 @ShacoyAjadi @Kecheyio @ade_tripple Nigga hosted lots of movie talk shows, Dide will even add neighing of horses or the hoof. Sound to it😂😂😂😂😂",tobbie_deji,dide_oluwa,https://twitter.com/statuses/1105404639523024896,0,0,1,1105404639523024896
